"twitter-search","RT @IngridSunyer: Rise up against violence!  #CharlieHebdo http://t.co/quamNmHAwd","","kidninjaltd","552943243197812736","2346787985","en","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","http://pbs.twimg.com/profile_background_images/544240988030386176/5sDINSQY.jpeg","","0","0","Wed Jan 07 21:41:57 +0000 2015","1420666917"
"twitter-search","RT @nycjim: R.I.P. Uncle Bernard, columnist at #CharlieHebdo, among 12 victims in Paris attack. http://t.co/njgafrC5T1 http://t.co/QQEFkdqY…","","peterbrownbarra","552943242975916032","1362564518","en","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","http://abs.twimg.com/images/themes/theme1/bg.png","","0","0","Wed Jan 07 21:41:56 +0000 2015","1420666916"
"twitter-search","RT @KhaledBeydoun: A Muslim policeman was killed defending #CharlieHebdo.\n \nBut heroics never enter into the Islamophobic indictment of Isl…","","SergioWonder","552943242971738112","65957013","en","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","http://pbs.twimg.com/profile_background_images/540071598527496194/YWxtQJNq.jpeg","","0","0","Wed Jan 07 21:41:56 +0000 2015","1420666916"
"twitter-search","RT @WSJ: Cartoonists around the world respond to attack in Paris: http://t.co/i17pd0fKNu #CharlieHebdo http://t.co/kFzfOW89o9","","Lindadoran4","552943242518728706","469574965","en","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","http://abs.twimg.com/images/themes/theme1/bg.png","","0","0","Wed Jan 07 21:41:56 +0000 2015","1420666916"
"twitter-search","RT @ThePoke: Now available in safe, unobjectionable newsagents everywhere. http://t.co/0oR7CAMRdj #CharlieHebdo http://t.co/Fzkr5hAVmo","","KirsteinRummery","552943242472591362","104130247","en","<a href=\"https://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android Tablets</a>","http://abs.twimg.com/images/themes/theme1/bg.png","","0","0","Wed Jan 07 21:41:56 +0000 2015","1420666916"
"twitter-search","RT @IWasAPirateOnce: So @DrAliselim thinks Irish people should be prosecuted for sharing #CharlieHebdo cartoons.\nhttps://t.co/unjtTldb8E ht…","","Carrolljoseph","552943242434850816","258087848","en","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","http://abs.twimg.com/images/themes/theme1/bg.png","","0","0","Wed Jan 07 21:41:56 +0000 2015","1420666916"
"twitter-search","Three suspects have reportedly been identified in the #CharlieHebdo attack http://t.co/Swpw3BnpcH http://t.co/e5kLgSVtjM”","","elodienoel","552943242183213056","22011272","en","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","http://abs.twimg.com/images/themes/theme9/bg.gif","","0","0","Wed Jan 07 21:41:56 +0000 2015","1420666916"
"twitter-search","RT TheRedRag: The three men suspected of the attack against #CharlieHebdo arrested according to http://t.co/U5C8Y4pUP2","","EbolaPope","552943242069962755","2836682510","en","<a href=\"http://ifttt.com\" rel=\"nofollow\">IFTTT</a>","http://pbs.twimg.com/profile_background_images/517360179982000128/HUd3IyVE.png","","0","0","Wed Jan 07 21:41:56 +0000 2015","1420666916"
"twitter-search","RT @alaminkimathi: #CharlieHebdo : We cannot let the Paris murderers define Islam - Ed Husain http://t.co/2XoPJHFCvr","","FatmaNaib","552943241629163520","35719952","en","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","http://abs.twimg.com/images/themes/theme1/bg.png","","0","0","Wed Jan 07 21:41:56 +0000 2015","1420666916"
"twitter-search","RT @jk_rowling: Sometimes a picture says it better than any writer could. #CharlieHebdo http://t.co/OP6h1YZUWs","","ajasont","552943241515917312","15974263","en","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","http://pbs.twimg.com/profile_background_images/539085011056467968/EuTBRikK.jpeg","","0","0","Wed Jan 07 21:41:56 +0000 2015","1420666916"
