"twitter-search","RT @Independent: This is what Los Angeles looks like right now #LAfire #DTLA http://t.co/KV67dJIxFY http://t.co/nLfnVsbErH","","montynero","542074098005057538","324984144","en","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","http://abs.twimg.com/images/themes/theme1/bg.png","","0","0","Mon Dec 08 21:51:50 +0000 2014","1418075510"
"twitter-search","RT @DVanLierEsq: Wow! That really puts the magnitude in perspective! \"@LosAngelesPic: Massive fire in Downtown Los Angeles #DTLA http://t.c…","","bankofkev","542074016735838208","101398186","en","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","http://abs.twimg.com/images/themes/theme14/bg.gif","","0","0","Mon Dec 08 21:51:31 +0000 2014","1418075491"
"twitter-search","RT @djbrandigarcia: 😞 RT @OG_Goonster021: @djbrandigarcia @935KDAY Check out these images I got as I drove by the #FIRES #DTLA #DTLAfire ht…","","OG_Goonster021","542073971164725250","22192426","en","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","http://pbs.twimg.com/profile_background_images/390045979/3905029-Downtown_Los_Angeles_from_the_Griffith_Observatory-Los_Angeles.jpeg","","0","0","Mon Dec 08 21:51:20 +0000 2014","1418075480"
"twitter-search","RT @Independent: This is what Los Angeles looks like right now #LAfire #DTLA http://t.co/KV67dJIxFY http://t.co/nLfnVsbErH","","ahmadyusseff","542073789601677312","417579781","en","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","http://abs.twimg.com/images/themes/theme1/bg.png","","0","0","Mon Dec 08 21:50:37 +0000 2014","1418075437"
"twitter-search","Tri Athletics!! #tocouture #sublimation #dtla @ http://t.co/H66UC8AAQy http://t.co/iEbfr5KsIQ","","TumblersOnly","542073701747785729","79227832","en","<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","http://abs.twimg.com/images/themes/theme14/bg.gif","","0","0","Mon Dec 08 21:50:16 +0000 2014","1418075416"
"twitter-search","RT @josehuizar: Thx @LAFD 4 heroic effort on #dtla fire Pls call 213-893-9850 if u saw anythg- Still Hotspot- Investigation pending http://…","","ShorealoneFilms","542073377398083584","209681820","en","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","http://abs.twimg.com/images/themes/theme1/bg.png","","0","0","Mon Dec 08 21:48:59 +0000 2014","1418075339"
"twitter-search","RT @josehuizar: Thx @LAFD 4 heroic effort on #dtla fire Pls call 213-893-9850 if u saw anythg- Still Hotspot- Investigation pending http://…","","mrtl29","542073369814781952","2306838050","en","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","http://abs.twimg.com/images/themes/theme1/bg.png","","0","0","Mon Dec 08 21:48:57 +0000 2014","1418075337"
"twitter-search","RT @blissedoutb: Thank you, @PacMutual, for making our holiday season so cheery! #InTheSpirit #NoGrinchesAllowed! ;) #DTLA #MyDayInLA http:…","","PacMutual","542073232900112385","1344854688","en","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","http://pbs.twimg.com/profile_background_images/839993174/fe9e8f8294a978ee0289d3c8ee621b4c.jpeg","","0","0","Mon Dec 08 21:48:24 +0000 2014","1418075304"
"twitter-search","More from the aftermath of last night's fire in #DTLA - view from the 110 freeway. Had at least 5… http://t.co/Qq8b7JI1Uj","","BrandieTucker","542073182044585984","14735585","en","<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","http://abs.twimg.com/images/themes/theme4/bg.gif","","0","0","Mon Dec 08 21:48:12 +0000 2014","1418075292"
"twitter-search","RT @SNE_ALERTS: RT @katemather \nMy god. This photo (via @nytimes) really puts the #DTLA fire in perspective. http://t.co/HvZZPpxewj  #LAfire","","Mski21","542073131301883904","34443274","en","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","http://pbs.twimg.com/profile_background_images/357478212/stark-twitter.jpg","","0","0","Mon Dec 08 21:48:00 +0000 2014","1418075280"
"twitter-search","Thx @LAFD 4 heroic effort on #dtla fire Pls call 213-893-9850 if u saw anythg- Still Hotspot- Investigation pending http://t.co/gWcc13kKCM","","josehuizar","542073124926132224","20353156","en","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","http://pbs.twimg.com/profile_background_images/500111045000577024/kEW-3IDE.jpeg","","0","0","Mon Dec 08 21:47:58 +0000 2014","1418075278"
"twitter-search","RT @iShakeBabies: \"@dannysullivan: Another Downtown LA fire drive-by #DTLA https://t.co/ARP6Gf07bI via @vine\" x____x","","qualifiedish","542073116227158016","272477556","en","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","http://abs.twimg.com/images/themes/theme14/bg.gif","","0","0","Mon Dec 08 21:47:56 +0000 2014","1418075276"
"twitter-search","This is an Avocado tree in #DTLA ... That building is 7 stories tall, it has to have been here a long… http://t.co/tnUINevDNQ","","zacsmyth","542073112867905536","10084502","en","<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","http://pbs.twimg.com/profile_background_images/322246290/zacSmith.jpg","Point","33.938562","-118.081615","Mon Dec 08 21:47:55 +0000 2014","1418075275"
"twitter-search","RT @Independent: This is what Los Angeles looks like right now #LAfire #DTLA http://t.co/KV67dJIxFY http://t.co/nLfnVsbErH","","ASupercivilian","542073077266280448","2260318100","en","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","http://pbs.twimg.com/profile_background_images/461948480315850752/6LPrdX1k.jpeg","","0","0","Mon Dec 08 21:47:47 +0000 2014","1418075267"
"twitter-search","Wow! That really puts the magnitude in perspective! \"@LosAngelesPic: Massive fire in Downtown Los Angeles #DTLA http://t.co/nPYstMJQ05\"","","DVanLierEsq","542073075064242176","126099878","en","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","http://abs.twimg.com/images/themes/theme1/bg.png","","0","0","Mon Dec 08 21:47:46 +0000 2014","1418075266"
"twitter-search","RT @Independent: This is what Los Angeles looks like right now #LAfire #DTLA http://t.co/KV67dJIxFY http://t.co/nLfnVsbErH","","jkorh","542073021159063552","294260232","en","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","http://abs.twimg.com/images/themes/theme19/bg.gif","","0","0","Mon Dec 08 21:47:34 +0000 2014","1418075254"
